,Date,xlb,xle,xlf,xli,xlk,xlp,xlu,xlv,xly
1652,2008-11-24,18.058943,41.885653000000005,9.861546,18.631495,12.995493,19.293437,22.219732999999998,21.237471,16.925012
1651,2008-11-25,18.721501999999997,42.553993,10.436434,18.898643,13.173879999999999,19.401173999999997,22.662295999999998,21.378701,17.140846
1650,2008-11-26,19.579427,44.937157,10.922879,19.493266000000002,13.58417,19.649801,22.585992,21.714123,18.148073999999998
1649,2008-11-28,19.664371,44.216052000000005,11.197056,19.915534,13.602008999999999,19.948153,22.982773,21.996582999999998,18.426859
1648,2008-12-01,17.999482999999998,39.511282,9.33088,18.278167,12.62088,18.845907999999998,21.456692,20.866742000000002,16.817095000000002
1647,2008-12-02,18.696018,40.847965,10.091501,19.122704000000002,13.066847000000001,19.119397,22.013710999999997,21.405182,17.599494
1646,2008-12-03,18.66204,40.874346,10.613323,19.450176000000003,13.441460000000001,19.35145,22.395231,21.917141,18.229012
1645,2008-12-04,18.288291,38.042688,10.498345,19.062379999999997,12.89738,19.102822,21.586409,21.502278,18.426859
1644,2008-12-05,18.628063,38.834146999999994,11.329723,19.527735999999997,13.405783,19.641514,21.723755,22.234909,18.966445
1643,2008-12-08,20.029626999999998,40.557763,12.090344,20.036181,14.030137,19.75754,22.074755,22.411445999999998,19.676899
1642,2008-12-09,19.817269,40.962288,11.6039,19.682855,13.940944,19.376310999999998,21.761908,22.058370999999998,19.281204000000002
1641,2008-12-10,20.42886,43.081633000000004,11.400478,20.001708999999998,13.824992000000002,19.368025,22.090016000000002,21.996582999999998,19.730859
1640,2008-12-11,19.545451,42.879369,10.524878,19.139938,13.530654,19.152548,21.914514999999998,22.128985999999998,18.894501
1639,2008-12-12,19.6219,42.457259,10.728301,19.191646,13.691201999999999,19.177410000000002,22.051863,22.173121,18.831549
1638,2008-12-15,19.579427,42.211028999999996,10.286078999999999,19.183028,13.539573,19.160836,21.708496,22.128985999999998,18.768598
1637,2008-12-16,20.777128,43.521330999999996,11.435856,20.130976,14.244202,19.608363,22.448644,23.002847,19.766831
1636,2008-12-17,20.794117,43.239921,11.329723,20.139594,13.967702,19.508914,21.769539,22.861617000000003,19.874748999999998
1635,2008-12-18,19.995651000000002,40.72485,11.002478,19.43294,13.575251000000002,19.575214000000003,21.952668,23.029328,19.317176
1634,2008-12-19,19.585541,40.662085999999995,10.978241,19.647866,13.692720000000001,19.416404999999997,22.08325,23.169642,19.237435
1633,2008-12-22,18.871933,39.451064,10.592253,19.343316,13.504411,19.466556,21.789632,23.00979,18.720933
1632,2008-12-23,18.803151,39.539459,10.340911,19.282405999999998,13.316103,19.307747,21.542372,23.018670999999998,18.521582000000002
1631,2008-12-24,18.820345,39.389187,10.565323,19.404225,13.405773000000002,19.474913,21.650548999999998,22.938745,18.657503
1630,2008-12-26,19.052483,39.919561,10.574299,19.55215,13.387839000000001,19.491629999999997,21.696908999999998,22.956506,18.865916
1629,2008-12-29,18.708576,40.794681,10.484535000000001,19.186689,13.396806,19.449839,21.743270000000003,22.920983,18.503459
1628,2008-12-30,19.21584,41.784714,10.888477,19.900209,13.647884,19.759096,22.075523,23.365016,19.20119
1627,2008-12-31,19.551149,42.226693,11.238560000000001,20.378788,13.818257999999998,19.951339,22.430958,23.578151000000002,19.545524
1626,2009-01-02,20.264758,44.330515000000005,11.364230000000001,21.127113,14.338349,20.235521,22.95638,24.057707999999998,20.524159
1625,2009-01-05,20.307747,45.373585999999996,11.175724,20.961785,14.293513,20.319104,23.280907,23.942258,20.433544
1624,2009-01-06,20.763424,45.868601,11.355253,21.422962,14.625295000000001,20.018206,22.948655,23.551510999999998,20.77788
1623,2009-01-07,20.281953,43.923891999999995,10.762805,20.465803,14.159007,19.817604,22.76321,23.338375,19.953289
1622,2009-01-08,20.565676999999997,44.489628,10.717922999999999,20.665936,14.257645000000002,19.558495999999998,22.647308,23.471584,20.071087
1621,2009-01-09,20.067010999999997,42.995736,10.376816999999999,20.21346,13.943798000000001,19.224163,22.469591,23.222925,19.454909
1620,2009-01-12,19.233036,41.298536999999996,9.829251,19.769686,13.692720000000001,19.232522,22.477318,22.920983,18.992775
1619,2009-01-13,19.336207,42.332767,9.963899000000001,19.430329999999998,13.62995,19.349538,22.052344,23.116357999999998,18.748117999999998
1618,2009-01-14,18.614001000000002,40.308502000000004,9.389403,18.70811,13.217464000000001,18.923263000000002,21.781905,22.787773,18.01414
1617,2009-01-15,19.164254,40.812358,8.958532,18.88214,13.307135999999998,19.006847,21.897807,22.947625,18.458152
1616,2009-01-16,19.379196,41.139425,8.689238000000001,18.986556,13.396806,19.182372,22.330508,23.142999,18.675626
1615,2009-01-20,18.287289,38.947208,7.252999999999999,18.10771,12.849815,18.956697,21.944167,22.583517999999998,17.579191
1614,2009-01-21,18.932116,41.563724,8.321202,18.568887,13.468542999999999,19.048639,22.191425,23.063073000000003,18.113816
1613,2009-01-22,18.639794000000002,40.423417,7.8095419999999995,18.507977,13.163663,19.031922,22.183698,23.160760999999997,17.88728
1612,2009-01-23,18.923517999999998,41.599083,8.06986,17.951083999999998,13.351970999999999,18.848038,22.23006,23.160760999999997,17.832912
1611,2009-01-26,18.699978,42.368126000000004,7.926236,18.15992,13.513378,18.973414000000002,22.76321,23.036432,17.959772
1610,2009-01-27,18.837541,42.438841,8.204508,18.490574,13.594082,19.073713,22.871385999999998,23.515987,17.905404
1609,2009-01-28,19.370599,43.596828,9.254757000000001,19.021363,13.979666,19.265954,23.018196,23.880094,18.666565
1608,2009-01-29,18.846139,42.058741999999995,8.527661,18.325246,13.567181,19.098789,22.848205,23.54263,17.914465
1607,2009-01-30,18.106737,41.475326,8.294272,17.933682,13.163663,18.513704999999998,22.392323,23.293971,17.470454999999998
1606,2009-02-02,17.848807,40.812358,8.294272,17.524713000000002,13.369905,18.354896,22.515952,23.444942,17.307349
1605,2009-02-03,18.192714000000002,41.519527000000004,8.141672,17.846667,13.638917000000001,18.756097,22.616401,24.048827,17.796666000000002
1604,2009-02-04,18.416254000000002,41.908468,8.051907,17.750951,13.62995,18.246239000000003,22.786391000000002,23.942258,17.407024
1603,2009-02-05,18.906322,42.933859000000005,8.177578,17.959785,13.845158999999999,18.505346,22.948655,24.146515,17.733235999999998
1602,2009-02-06,19.473770000000002,43.729423,8.787979,18.394858,14.320414999999999,18.822964000000002,23.095463,24.341889000000002,18.240676
1601,2009-02-09,19.404988,43.888536,8.88672,18.742917000000002,14.356283,18.63908,22.964107000000002,24.270844,18.186308
1600,2009-02-10,18.536621,41.846591,7.9800960000000005,17.759652,13.773423000000001,18.03728,22.315054,23.462704000000002,17.325472
1599,2009-02-11,18.536621,41.369252,8.366083999999999,17.898875,13.800325,18.137581,22.245514,23.755765,17.461393
1598,2009-02-12,18.846139,41.439971,8.258366,17.698743,13.863094,18.304747,22.052344,24.031064999999998,17.488577
1597,2009-02-13,18.562414999999998,41.537207,7.944189999999999,17.698743,13.800325,18.020563,21.920988,23.666957999999997,17.207673
1596,2009-02-17,17.754232000000002,38.664342,7.1542580000000005,16.802493,13.226432,17.761454999999998,20.970588,23.258449,16.55525
1595,2009-02-18,17.65106,38.443352000000004,7.1542580000000005,16.828598,13.235399,17.853397,20.653788,23.249568,16.446512
1594,2009-02-19,17.470508,38.45219,6.777246000000001,16.454435,12.912583999999999,18.079071,20.746510999999998,23.205164,16.274344
1593,2009-02-20,17.608071,37.462158,6.678505,16.202094,13.038122999999999,17.803245999999998,20.275174,22.965387,16.165607
1592,2009-02-23,16.541957,35.711921000000004,6.4451160000000005,15.575589,12.437329,17.343539,19.788385,22.512473,15.80315
1591,2009-02-24,17.066417,37.39144,7.226071000000001,15.914947,12.769111,17.677872,20.36017,22.841057,16.49182
1590,2009-02-25,16.808485,37.17045,7.181188000000001,15.532082999999998,12.885683,17.510706,20.228814,22.379264000000003,16.337775
1589,2009-02-26,16.825681,37.258848,7.297883000000001,15.262338,12.751177,17.126222,19.89656,21.2603,15.99344
1588,2009-02-27,16.653728,36.357209999999995,6.822128999999999,14.879473999999998,12.661506,17.017564,19.587488,20.407756,15.884703
1587,2009-03-02,15.544625,33.696493,6.391257,13.904910999999998,12.356625,16.691588,18.969341,19.528571,15.286648000000001
1586,2009-03-03,15.604809,33.864447,6.265587,13.800494,12.240053,16.490988,18.289382,19.484168,15.168849
1585,2009-03-04,16.146464,35.48209,6.184798000000001,14.183357,12.562869000000001,16.808606,18.459371,20.043649,15.504123000000002
1584,2009-03-05,15.622005,33.917483000000004,5.6013269999999995,13.635167000000001,12.177284,16.424122,17.933947,19.510809,14.779207000000001
1583,2009-03-06,15.819751,34.288747,5.547468,13.487242000000002,12.240053,16.474270999999998,17.910768,19.794992,14.788267999999999
1582,2009-03-09,15.630603,34.350623999999996,5.619280000000001,13.365422,11.85447,16.223522,17.570787,19.430882999999998,14.597979
1581,2009-03-10,16.49897,36.092023,6.454093,14.374789999999999,12.535967,16.524423000000002,17.802592999999998,20.132456,15.495060999999998
1580,2009-03-11,16.997636,35.941748,6.624646,14.514013,12.813946000000001,16.507706,17.771685,19.768349,15.739720000000002
1579,2009-03-12,17.418922,37.020179,7.306858999999999,14.983891,13.181595999999999,16.933981,18.003489000000002,20.736341,16.319651999999998
1578,2009-03-13,17.496302,36.684274,7.3517410000000005,15.009995000000002,13.181595999999999,17.18473,18.250748,21.429032,16.509941
1577,2009-03-16,17.771427,37.152770000000004,7.208117,15.175323,13.065024000000001,17.452196,18.745264000000002,21.198135999999998,16.120301
1576,2009-03-17,17.926185999999998,38.434511,7.674894999999999,15.619097,13.54028,17.778172,19.038883,21.526719,16.899583
1575,2009-03-18,18.450644,38.823451,8.446872,15.914947,13.728588,17.68623,19.657029,21.562243,17.434209
1574,2009-03-19,18.622598999999997,39.760448,7.773636,15.758320000000001,13.764456,17.460555,19.942921,21.038284,17.243919
1573,2009-03-20,18.294762,38.205571,7.380149,15.27776,13.554470000000002,17.294921,19.803866,21.043645,16.899549
1572,2009-03-23,19.376013,41.350867,8.595063,16.384717000000002,14.356563000000001,18.051626000000002,20.569459,21.812117999999998,18.092996
1571,2009-03-24,19.298163,40.568985,8.178003,16.252937,14.122244,17.967548999999998,20.124164999999998,21.526175,17.856129
1570,2009-03-25,19.471164,40.373513,8.449997999999999,16.384717000000002,14.203354999999998,18.144113,20.116353,21.669145999999998,17.983672
1569,2009-03-26,20.249664000000003,40.720032,8.549731,17.263254,14.572857999999998,18.3459,20.35853,21.910411,18.812706
1568,2009-03-27,19.808514000000002,39.511669,8.286802,16.938195999999998,14.257427999999999,18.169337,20.155413,21.678082,18.311642000000003
1567,2009-03-30,19.125164,38.04564,7.570546,16.0948,13.815826000000001,17.774167000000002,19.756992999999998,21.552982999999998,17.765026000000002
1566,2009-03-31,19.211663,37.725778999999996,7.9876059999999995,16.191439000000003,14.077182,17.740537,19.960107999999998,21.633403,17.901679
1565,2009-04-01,19.600914000000003,38.525432,8.214269,16.551639,14.473722,18.043218,20.038231,21.624468,18.22965
1564,2009-04-02,20.336164,40.106964000000005,8.440932,17.438962,14.852238,18.421571,20.296032,21.713824,19.23178
1563,2009-04-03,20.595664000000003,40.888846,8.78546,17.456533,15.059520000000001,18.3459,20.428839,21.356395000000003,19.486866
1562,2009-04-06,20.232364,40.062539,8.549731,17.500459,14.906313,18.396347,20.256972,21.561917,19.213559
1561,2009-04-07,19.540364,38.863063000000004,8.295867,16.999694,14.491747,18.060033999999998,20.163225,21.320653,18.648721
1560,2009-04-08,19.765264000000002,39.360622,8.3412,17.149045,14.708042,18.211375,20.35853,21.463625,19.177117000000003
1559,2009-04-09,20.621615,40.515674,9.637713,17.99244,15.077545,18.219783,20.366342000000003,21.561917,19.9606
1558,2009-04-13,20.889764000000003,40.071422999999996,10.045706,18.045153,15.077545,18.169337,20.100728,21.731696,19.969711
1557,2009-04-14,20.500515,39.964804,9.383851,17.781591,14.915323999999998,17.917101000000002,19.842926000000002,21.633403,19.523308
1556,2009-04-15,20.984915,40.018115,9.837177,17.948514000000003,14.870263000000001,18.236599,20.030418,21.758504000000002,19.58708
1555,2009-04-16,20.993565,40.204699,9.945975,18.554705,15.311865,18.480426,20.171038,21.856796,20.27035
1554,2009-04-17,21.149265,40.675604,10.072906,18.545919,15.284826999999998,18.572912,20.139789999999998,22.106997,20.516327
1553,2009-04-20,20.171814,38.703133,8.948657,17.728879,14.798165,18.211375,19.913235999999998,21.678082,19.732844
1552,2009-04-21,20.578364999999998,39.467240999999994,9.610514,18.159361999999998,15.050509,18.396347,19.983546,21.472561,20.060814
1551,2009-04-22,20.673514,39.049648,9.265986,18.440494,15.122608,18.152521,19.772616,21.240232000000002,20.261239
1550,2009-04-23,20.725414,39.778219,9.701178,18.642557,15.194706,18.152521,19.842926000000002,21.258104,20.261239
1549,2009-04-24,21.711516,40.93327,9.918775,19.029114,15.411,18.07685,19.811678,21.231296,20.762304999999998
1548,2009-04-27,21.235764,40.160275,9.755578,18.651343,15.338902,18.186151000000002,19.952298000000003,21.463625,20.488996
1547,2009-04-28,21.123314999999998,40.249124,9.456383,18.431708,15.329889999999999,18.270229999999998,20.030418,21.544047,20.488996
1546,2009-04-29,21.599065,41.359751,9.864376,19.046685,15.501123000000002,18.572912,20.17885,21.624468,20.862517
1545,2009-04-30,22.204566,40.675604,9.728378,19.116968,15.546184,18.497242,20.194475,21.606597,21.217819
1544,2009-05-01,22.256465,41.990586,9.655846,19.327817,15.753466,18.572912,20.725703,21.570853,21.117604999999998
1543,2009-05-04,23.510717,43.669857,10.63503,19.960363,16.041859,18.858779000000002,21.03819,21.928283,21.800875
1542,2009-05-05,23.372317000000002,43.083446,10.4809,20.021862,15.942725,18.69903,20.999128,22.178483,21.791764999999998
1541,2009-05-06,23.467466,44.753827,11.315019,20.338134,16.032848,18.816739000000002,20.874133,22.044447,22.019522
1540,2009-05-07,22.697616,44.176303000000004,10.988625,19.925222,15.420013,18.89241,20.983504999999997,22.491234,21.536676999999997
1539,2009-05-08,23.182016,46.059925,11.804611999999999,20.654408,15.401988000000001,19.136238,21.288179,22.866533999999998,21.855535999999997
1538,2009-05-11,22.844666,44.656090999999996,11.115556,20.039431,15.447049,19.043751,21.194432,22.473361999999998,21.472904999999997
1537,2009-05-12,23.069566000000002,44.940415,10.879827,19.819797,15.365938,19.270763,21.342864000000002,22.839727,21.017392
1536,2009-05-13,22.074816000000002,43.456615,10.326769,19.002757,14.978411,18.917634,20.772575,22.786113,20.27946
1535,2009-05-14,22.265114999999998,43.581005,10.671297000000001,19.143325,15.140630999999999,18.984896,20.756951,22.812920000000002,20.306792
1534,2009-05-15,22.342966,42.648078999999996,10.4537,19.152109,15.140630999999999,18.808332,20.264784,22.634204999999998,20.161026
1533,2009-05-18,22.983066,44.122991999999996,11.142756,19.854939,15.555197,19.2035,20.264784,22.857598,21.154045
1532,2009-05-19,23.251216,44.336233,10.916093,19.705588,15.645320000000002,19.312801,20.631956,22.687819,21.072053
1531,2009-05-20,23.355016,44.487277,10.625964,19.723159,15.483099,19.338025,20.256972,22.777177,20.844296
1530,2009-05-21,22.836016,43.172295,10.644097,19.125753,15.212729000000001,19.161462,20.014795,22.571655,20.352342
1529,2009-05-22,22.749515,43.190065000000004,10.571565,19.055471,15.266804,19.279170999999998,20.17885,22.598463,20.570989
1528,2009-05-26,23.294467,44.105221,10.916093,19.749514,15.663343,19.522997,20.764763000000002,22.803985,21.263369
1527,2009-05-27,22.420816000000002,43.625429,10.589698,19.108182,15.510133999999999,19.026935,20.342906,22.571655,20.798745
1526,2009-05-28,22.818715,45.073688,10.888893,19.292673999999998,15.735441,19.228724,20.764763000000002,22.687819,20.716753
1525,2009-05-29,23.502067,45.917765,11.088356,19.7583,15.906675,19.43892,20.913195,23.080992000000002,21.062944
1524,2009-06-01,24.220017000000002,47.605920000000005,11.206221000000001,20.671979,16.357289,19.82568,21.585041,23.232899,22.074182999999998
1523,2009-06-02,24.462218,47.481527,11.024891,20.70712,16.321241,20.027468,21.327239000000002,23.375871,22.256389000000002
1522,2009-06-03,23.623166,45.651215,10.879827,20.302993,16.140995,19.926575,20.967879999999997,23.322257,21.96486
1521,2009-06-04,24.168117000000002,46.681877,11.269687,20.671979,16.366301999999997,19.960205,21.163184,23.00057,22.010410999999998
1520,2009-06-05,23.822117000000002,46.299821,11.169955,20.847685000000002,16.528523,19.859312,21.186621,23.04525,21.873757
1519,2009-06-08,23.701016,46.193202,11.251553999999999,20.900399,16.429387,19.934981,21.053814000000003,22.795049,22.074182999999998
1518,2009-06-09,24.124866,46.646336,11.333153,20.856471,16.501485,19.758417,20.999128,22.678883,22.201728
1517,2009-06-10,24.150817,47.063933,11.160889,20.724691,16.546548,19.539813,21.327239000000002,22.580591000000002,21.873757
1516,2009-06-11,24.488167,48.005743,11.251553999999999,20.689548000000002,16.609634,19.623892,21.741285,22.821856,21.764433
1515,2009-06-12,24.237317,47.543721000000005,11.324086,20.724691,16.564571,19.775233,22.014712,22.902276,21.737104000000002
1514,2009-06-15,23.424216,46.282051,11.033957000000001,20.092145000000002,16.393339,19.295987,21.569418,22.196355,21.299809
1513,2009-06-16,22.792766,45.295813,10.84356,19.723159,16.186055,19.043751,21.420986,22.285712,20.762304999999998
1512,2009-06-17,22.533265,44.558359,10.526232,19.573808,16.276178,19.237131,21.483483,22.795049,21.053832999999997
1511,2009-06-18,22.723566,44.389540999999994,10.780095,19.591376999999998,16.204079999999998,19.59026,21.967839,23.232899,20.990061999999998
1510,2009-06-19,22.67052,43.946594,10.972385000000001,19.633829000000002,16.404154000000002,19.392857,21.704725,23.421492,21.162065
1509,2009-06-22,21.522645999999998,41.749712,10.334456,18.979367,15.996765,19.316607,21.641515,22.999403,20.530773
1508,2009-06-23,21.800918,41.999763,10.452929,18.802486,16.005817999999998,19.197997,21.451886,22.927557999999998,20.320339999999998
1507,2009-06-24,22.018318,42.169443,10.580513999999999,18.926303,16.232145000000003,19.248829999999998,21.633614,23.044306,20.43928
1506,2009-06-25,22.487904,43.053552,10.808346,19.510011,16.467525,19.579247,21.997072,23.681932,21.152917000000002
1505,2009-06-26,22.453119,42.767779,10.863026,19.430414000000003,16.440365,19.511469,21.918059,23.681932,21.006529
1504,2009-06-29,22.653126999999998,43.169649,10.999725,19.624985000000002,16.612374,19.630079000000002,22.202505,23.825622,21.271856
1503,2009-06-30,22.435727,42.910666,10.890365,19.421570000000003,16.48563,19.477579000000002,22.036578,23.628047,21.11632
1502,2009-07-01,22.487904,42.946388,10.826573,19.501167000000002,16.558056,19.807995000000002,22.321023,23.690911,21.253557
1501,2009-07-02,21.870486,41.222817,10.452929,18.890926999999998,16.141614,19.392857,21.681023,23.125132,20.393535
1500,2009-07-06,21.696567,40.803086,10.462041000000001,18.899772,16.096349,19.791051,21.807442,23.304745,20.494175
1499,2009-07-07,21.079148999999997,39.758229,10.298003,18.254153,15.698014,19.545357,21.372873000000002,23.214938,19.945224
1498,2009-07-08,21.096541000000002,39.767158,10.12485,18.183401,15.707067000000002,19.630079000000002,21.278059,23.430473000000003,20.109909
1497,2009-07-09,21.261766,40.17796,10.252436,18.351439000000003,15.80665,19.486051999999997,21.28596,23.134112,20.256296
1496,2009-07-10,21.14002,39.892183,10.115737,18.324906,15.870023000000002,19.392857,21.262256,23.026344,20.2197
1495,2009-07-13,21.783526000000002,40.499452000000005,10.762780000000001,18.793642000000002,16.168774,19.740217,21.633614,23.430473000000003,20.54907
1494,2009-07-14,21.94875,41.044208000000005,10.717213000000001,19.067808,16.186879,19.799523999999998,21.799541,23.53824,20.869291
1493,2009-07-15,22.809656,42.499867,11.172877,19.66036,16.793434,20.121467000000003,22.234109,23.744796,21.445691
1492,2009-07-16,23.027055999999998,43.01783,11.136424,20.022967,17.037867000000002,20.257022,22.24201,23.897467000000002,21.711017000000002
1491,2009-07-17,23.140106,43.267884,11.063518,19.793021,17.200823,20.273966,22.139295,23.825622,21.747614000000002
1490,2009-07-20,23.635778,44.009107,11.15465,20.191005,17.354725,20.333272,22.305220000000002,23.879504999999998,22.205073000000002
1489,2009-07-21,23.914051,44.393115,11.054405000000001,20.199849,17.454309,20.307854000000003,22.526456,24.229748999999998,22.205073000000002
1488,2009-07-22,23.983619,43.991246000000004,11.063518,20.261757,17.553892,20.316326999999998,22.407937,24.139942,22.36061
1487,2009-07-23,24.801045000000002,45.241506,11.382482000000001,20.686272,17.897909,20.595909,22.992629,24.624897,22.882113
1486,2009-07-24,25.001053,45.714817,11.31869,20.703960000000002,17.789272,20.782298,23.356085999999998,25.055967000000003,22.863814
1485,2009-07-27,25.053229,45.866636,11.500955000000001,20.818934,17.789272,20.706049,23.300778,25.038006,22.955306
1484,2009-07-28,24.844524,45.196855,11.473614999999999,20.801246,17.825485,20.731464000000003,22.921518,25.208638,22.882113
1483,2009-07-29,24.322763000000002,44.151994,11.473614999999999,20.703960000000002,17.807378,20.841604,22.810901,25.190676999999997,22.763173000000002
1482,2009-07-30,25.061925,44.768195,11.7379,21.040035999999997,17.897909,20.816186,23.158555,25.2266,23.119992
1481,2009-07-31,25.322806,45.205783000000004,11.856373,21.119631,17.834538000000002,20.773826,22.86621,25.029027,23.119992
1480,2009-08-03,26.218495,46.366737,12.157111,21.579523000000002,18.078969,20.799242,23.095345000000002,25.181697,23.59575
1479,2009-08-04,26.12284,46.286367,12.403169,21.738716,18.024651000000002,20.833130999999998,22.755591,25.244562,23.69639
1478,2009-08-05,26.331544,45.821985,12.831493,21.561834,17.861696,20.697576,22.597567,24.885335,23.495108
1477,2009-08-06,26.114144,45.446905,12.74036,21.676807999999998,17.734954000000002,20.485771,22.637073,24.705723000000003,23.47681
1476,2009-08-07,26.270671000000004,45.393325,13.077552,22.216297,17.916016,20.570494,22.850407,24.813489999999998,24.245341
1475,2009-08-10,25.922831,45.589791999999996,13.022872,22.004038,17.834538000000002,20.587436999999998,22.897814,25.011065,24.025761
1474,2009-08-11,25.861959,44.928943,12.539869,21.712183,17.581051000000002,20.587436999999998,22.913617000000002,24.975142,23.769582999999997
1473,2009-08-12,26.096752,45.411183,12.79504,22.092479,17.93412,20.578966,23.024234,25.109851000000003,23.943417999999998
1472,2009-08-13,26.575032,45.964871,13.059325,22.189764,18.015598,20.697576,22.945222,25.082910000000002,24.007462
1471,2009-08-14,25.90544,45.286157,12.977306,21.871377,17.843589,20.672159,22.945222,25.082910000000002,23.678091000000002
1470,2009-08-17,24.922789,43.821569000000004,12.43051,21.22576,17.418096,20.460354000000002,22.629171,24.984122,22.927857999999997
1469,2009-08-18,25.296718,44.259161,12.685681,21.482239,17.680636,20.494244000000002,22.676579999999998,24.966161,23.184036
1468,2009-08-19,25.627166,45.080758,12.676568,21.544147,17.7259,20.629799,22.842505,25.316407,23.421915
1467,2009-08-20,25.679343,45.464766,13.004646000000001,21.809469,17.925067000000002,20.731464000000003,23.032135,25.496018,23.59575
1466,2009-08-21,26.357631,46.750746,13.259818,22.375488,18.187607,20.960214,23.482506,25.756457,24.080656
1465,2009-08-24,26.148927,47.349086,13.159571,22.419710000000002,18.133289,20.968685999999998,23.522013,25.936069,23.906821
1464,2009-08-25,26.018487,46.62572,13.32361,22.543526,18.178554000000002,21.002576,23.371889000000003,25.936069,24.153848999999997
1463,2009-08-26,25.922831,46.840052,13.287157,22.313579999999998,18.260031,21.070353,23.348185,25.94505,24.291087
1462,2009-08-27,26.105448000000003,46.697165000000005,13.423855999999999,22.516993,18.296243,21.070353,23.348185,25.936069,24.336834
1461,2009-08-28,26.270671000000004,46.598929999999996,13.442082999999998,22.393176999999998,18.359616,20.985631,23.292876,25.747477,24.345983
1460,2009-08-31,25.922831,45.696956,13.396516,22.127856,18.124236,21.027991,23.095345000000002,25.702574,23.934269
1459,2009-09-01,25.157582,44.902149,12.676568,21.756404999999997,17.75306,20.833130999999998,22.913617000000002,25.289464000000002,23.504258
1458,2009-09-02,25.392375,44.571725,12.567208,21.667964,17.789272,20.850076,22.755591,25.343347,23.385317
1457,2009-09-03,25.757607,44.884288,12.813267,21.950974,17.870749,20.892436,22.73979,25.2266,23.632346
1456,2009-09-04,26.114144,45.509418,12.95908,22.384332999999998,18.187607,21.044936,22.850407,25.585825,24.062357000000002
1455,2009-09-08,26.470681,46.759678,13.013759,22.578903,18.323403,21.222851000000002,22.905715,25.469077,24.27279
1454,2009-09-09,26.592423999999998,46.866842,13.214251,22.959197,18.459198,21.214381,22.874111,25.765438,24.528966
1453,2009-09-10,26.740257,47.67951,13.32361,23.153767000000002,18.712685,21.366879,22.874111,25.963012,24.858337
1452,2009-09-11,26.775042,47.867048,13.241591,23.304117,18.730791,21.460074,22.86621,25.971992,24.775994
1451,2009-09-14,27.114186,48.224266,13.414743,23.525218,18.66742,21.409241,23.198062,26.07078,24.858337
1450,2009-09-15,27.714212,48.706509999999994,13.442082999999998,23.808228,18.794162,21.299101,23.371889000000003,25.837283,24.977275
1449,2009-09-16,28.096837,49.912115,13.90686,24.108926,18.939010999999997,21.468546,23.743247,26.07078,25.453034
1448,2009-09-17,27.966395000000002,49.670993,13.861294000000001,24.153146,18.866587,21.392295999999998,23.585223000000003,26.052818,25.425587
1447,2009-09-18,27.95155,49.496974,13.840269000000001,24.014448,18.981986,21.673021,23.692991,25.94187,25.517375
1446,2009-09-21,27.672124,49.075379,13.712288000000001,23.872193,18.900207,21.60476,23.581232,26.194434,25.416407999999997
1445,2009-09-22,27.977749,49.846807,14.0231,24.156703,19.00016,21.647423999999997,23.517367999999998,26.113253,25.517375
1444,2009-09-23,27.53241,48.806277,13.739711999999999,23.952212,19.00016,21.647423999999997,23.437542,25.743428,25.150219
1443,2009-09-24,26.929893,48.106609999999996,13.465466000000001,23.56101,18.818427,21.536498,23.373679,25.716367,24.911567
1442,2009-09-25,26.667928999999997,48.043820000000004,13.337485000000001,23.232044000000002,18.700301,21.536498,23.309817000000002,25.734408,24.764704000000002
1441,2009-09-28,27.174393,48.815245000000004,13.785420000000002,23.712156,19.009247,21.579163,23.509387,26.014031,25.232829000000002
1440,2009-09-29,27.200588,48.680696000000005,13.721429,23.658811,18.909292999999998,21.681554000000002,23.557282999999998,26.050110999999998,25.352156
1439,2009-09-30,27.017214000000003,48.366741,13.657438,23.418754999999997,18.963814000000003,21.724217000000003,23.413593,25.860689,25.214471
1438,2009-10-01,25.960625,46.859768,13.054097,22.831951999999998,18.400442,21.527965,23.014452,25.490864000000002,24.663737
1437,2009-10-02,25.855841,46.617575,13.063239,22.538551000000002,18.400442,21.596227,22.766985000000002,25.391642,24.351654
1436,2009-10-05,26.292446999999996,47.649134000000004,13.474607999999998,23.000881,18.554915,21.647423999999997,23.014452,25.554005,24.72799
1435,2009-10-06,26.842571000000003,48.779367,13.648297,23.223155,18.891121,21.843676000000002,23.190073,25.761467,25.104325
1434,2009-10-07,26.851303,49.15611,13.794560999999998,23.134245,18.854774,21.937534,23.206039,25.779508,25.122683
1433,2009-10-08,27.480016,50.420893,13.812844,23.543228,18.9729,22.065526000000002,23.206039,25.806569,25.526554
1432,2009-10-09,27.506213,50.376043,13.931683999999999,23.605464,19.100114,22.116721,23.349729999999997,26.050110999999998,25.517375
1431,2009-10-12,27.57607,51.057767999999996,14.041382,23.56101,19.109201000000002,22.210581,23.589214000000002,26.176394000000002,25.645881
1430,2009-10-13,27.724515999999998,51.138498999999996,13.90426,23.578792,19.181894,22.133786999999998,23.421576,25.92383,25.691775
1429,2009-10-14,28.318302000000003,51.990659,14.379617999999999,24.263395000000003,19.40906,22.210581,23.437542,26.320715000000003,26.013037
1428,2009-10-15,28.370695,53.076039,14.251638,24.227831,19.372712,22.381234,23.621146,26.392876,26.049751999999998
1427,2009-10-16,27.977749,52.914581000000005,13.913401,24.058902,19.19098,22.500693,23.700974,26.374836,26.003857999999997
