Date,xlb,xle,xlf,xli,xlk,xlp,xlu,xlv,xly
1/17/2008,30.946152,59.932861,22.224223,29.514655,20.832605,22.459635,30.285812,30.631593,26.448982
1/18/2008,31.298097,60.063625,21.965802,29.455201,20.469297,22.133543,29.838567,30.187529,26.32414
1/22/2008,31.013187,58.363708,22.439574,29.557121,20.088267,21.905279,28.80991,29.090435,26.841348
1/23/2008,31.549489,58.904195,24.033171,30.363997,20.265491,22.174306,29.577676,29.299407,27.822262
1/24/2008,32.052269,60.97896,24.041786,30.542359,20.557909,22.068325,28.772637,29.186214,28.0987
1/25/2008,32.211482,59.889271,23.412961,30.406464,20.238907,21.76669,28.459568,28.724739,27.51907
1/28/2008,32.848339,61.249207,24.248522,30.856618,20.327519,21.937888,28.90681,29.090435,27.973857
1/29/2008,33.015933,61.937891,24.618926,31.128407,20.504741,22.003106,29.003714,29.168799,28.06303
1/30/2008,32.890237,61.162033,24.119312,31.255806,20.34524,21.848212,28.854632,28.829223,27.884683
1/31/2008,33.476815,60.673848,25.101312,31.425676,20.602214,22.174306,29.23479,29.342942,29.052862
2/1/2008,34.289641,62.199412,25.566471,32.147616,20.956661,22.394417,29.995104,29.482256,29.311464
2/4/2008,33.753342,62.243002,24.825663,31.799385,20.522464,22.255828,30.427437,29.58674,28.892349
2/5/2008,32.7813,59.671334,23.81782,30.992512,20.008516,21.954193,29.51059,29.046901,28.080865
2/6/2008,32.555048,58.851892,23.542171,30.941551,19.786987,21.864517,29.458411,29.125265,27.777674
2/7/2008,32.680745,60.011316,23.757522,30.950043,19.911043,22.092782,29.301877,29.012071,28.312717
2/8/2008,33.37626,60.891786,23.361277,30.72072,19.760403,21.848212,29.0708,28.829223,28.152204
2/11/2008,33.493575,62.46094,22.844435,31.026484,20.105989,22.125391,29.30933,28.74215,28.446478
2/12/2008,34.096909,62.426069,23.473259,31.340743,20.150295,22.418875,29.808753,29.160094,28.499982
2/13/2008,33.954456,63.942913,23.387118,31.901309,20.611076,22.312895,29.667124,29.116556,28.865595
2/14/2008,33.518713,63.393713,22.74968,31.425676,20.203461,22.198762,29.294421,28.994657,28.589158
2/15/2008,33.728204,63.507038,23.111469,31.230327,20.132572,22.29659,29.704394,29.02078,28.740752
2/19/2008,34.566172,65.599241,23.077014,31.383209,19.946488,22.655292,29.465864,29.386477,28.410809
2/20/2008,34.767286,66.383818,23.344049,31.485129,19.981932,22.174306,29.525498,29.299407,28.803173
2/21/2008,34.298023,64.561856,22.930575,31.238819,19.946488,22.255828,28.876996,28.994657,28.116535
2/22/2008,34.62483,65.29413,23.43019,31.553078,19.928765,22.500398,29.383869,29.055606,28.731836
2/25/2008,35.4209,67.159676,23.43019,31.799385,20.043961,22.533006,29.413686,29.430012,29.115284
2/26/2008,35.588494,68.301667,23.636926,31.824868,20.27435,22.810185,29.793844,29.168799,29.40064
2/27/2008,35.580113,67.412484,23.740294,31.884321,20.292073,22.500398,29.078253,29.299407,29.338219
2/28/2008,35.38738,68.571914,22.999488,31.654999,20.0351,22.541159,28.884449,28.959828,28.64266
2/29/2008,34.247744,66.296644,22.250065,30.788669,19.627486,22.117238,28.034688,28.559302,27.929269
3/3/2008,34.817562,67.124805,21.948574,31.238819,19.618624,22.337351,28.459568,28.550596,27.866848
3/4/2008,33.979594,65.817179,21.827978,30.873602,19.645208,22.321046,28.951536,28.585425,27.822262
3/5/2008,34.934877,67.473506,21.655696,31.281289,19.786987,22.378114,28.869541,28.533181,27.831177
3/6/2008,34.62483,66.12229,20.906276,30.686748,19.512291,22.174306,28.28067,27.958513,27.153457
3/7/2008,33.175146,64.300334,20.949345,30.24509,19.512291,22.068325,28.101774,27.636349,26.894852
3/10/2008,32.462874,63.507038,20.354976,29.760965,19.299623,21.954193,28.064505,26.992023,26.582743
3/11/2008,34.440476,66.776103,21.690153,30.771681,19.981932,22.418875,28.549016,27.253236,27.305053
3/12/2008,33.946075,65.29413,21.328363,30.712228,19.778125,22.361809,28.549016,27.253236,27.153457
3/13/2008,34.775664,66.383818,21.276679,31.136899,19.698375,22.361809,28.459568,27.218408,27.180208
3/14/2008,34.163948,65.172085,20.673696,30.644282,19.450263,21.978649,28.250856,26.713396,26.787844
3/17/2008,33.476815,62.896815,20.199924,30.4914,19.361651,21.856364,28.265761,26.678567,26.431147
3/18/2008,34.649968,65.642831,21.89689,32.096657,20.230045,22.255828,28.765184,27.51445,27.474482
3/19/2008,32.303659,61.632773,21.319749,30.924563,19.627486,22.378114,28.198678,27.157459,27.108869
3/20/2008,32.194382,61.906417,22.854993,31.24874,19.845529,22.637105,28.116841,27.19157,27.903564
3/24/2008,33.337577,62.990505,23.150232,31.956804,20.545752,22.891178,28.206934,27.550159,28.832196
3/25/2008,34.337871,63.619967,23.080764,32.153014,20.563479,22.948549,28.124347,27.602635,28.600036
3/26/2008,34.186566,65.001301,22.247148,31.897088,20.164618,22.760044,28.229456,27.331507,28.064289
3/27/2008,34.094104,64.345605,21.899807,31.54732,20.005073,22.874786,28.514755,27.471444,27.796414
3/28/2008,33.808305,64.170756,21.404847,31.427888,19.880984,22.850198,28.251982,27.401475,27.260667
3/31/2008,33.766274,64.747765,21.595885,31.90562,19.854393,22.833807,28.484723,27.261538,27.430319
4/1/2008,34.842224,65.962987,23.115499,32.630747,20.430524,23.112468,29.22049,27.698842,28.66254
4/2/2008,35.077587,66.880964,23.098132,32.775771,20.678705,23.120663,29.595882,27.506429,28.66254
4/3/2008,35.716432,67.038331,23.202333,32.630747,20.669841,23.055095,29.438218,27.418968,28.751833
4/4/2008,36.069476,67.589113,22.889728,32.758712,20.598933,23.251799,29.408186,27.63762,28.617895
4/7/2008,35.876142,67.947563,23.028664,32.553968,20.61666,23.104272,29.535821,27.952478,28.510746
4/8/2008,36.212377,68.71691,22.768157,32.528377,20.492571,23.096076,29.731023,27.856272,28.448242
4/9/2008,35.825706,68.848051,22.386084,32.212731,20.403935,22.86659,29.655946,27.725081,27.823202
4/10/2008,35.918171,68.71691,22.247148,32.349225,20.572341,22.923961,29.445728,27.943733,28.117863
4/11/2008,35.45585,67.755225,21.821655,31.078121,20.022801,22.776436,29.483266,27.576398,27.599973
4/14/2008,35.279328,69.311408,21.30933,31.095183,19.943029,22.76824,29.438218,27.453951,27.403533
4/15/2008,35.472662,69.678596,21.526417,31.240207,19.943029,22.90757,29.761055,27.427714,27.367815
4/16/2008,37.170643,72.039105,22.108211,32.11036,20.758477,23.038705,30.384207,27.576398,27.974997
4/17/2008,36.985713,71.977907,22.490285,31.735001,20.749613,23.071488,30.444268,27.401475,28.100005
4/18/2008,37.187455,73.079471,22.985245,32.690463,21.113019,22.915765,30.541871,27.663857,28.635754
4/21/2008,37.279917,73.910023,22.629221,32.57956,21.245973,22.981334,30.264082,27.576398,28.635754
4/22/2008,36.985713,73.944994,22.316616,32.059177,21.139611,22.842003,30.173986,27.287777,28.225014
4/23/2008,36.405711,73.367978,22.168997,32.076236,21.272564,22.989528,30.219034,27.375237,28.216085
4/24/2008,35.876142,71.444607,22.967879,32.280979,21.529608,23.022313,30.189002,27.462698,28.608967
4/25/2008,36.901656,72.458746,23.402055,32.733117,21.272564,22.891178,30.286604,27.821287,28.894699
4/28/2008,36.69151,72.581142,23.462839,32.920798,21.272564,23.030509,29.993799,27.987463,28.858982
4/29/2008,35.481067,70.946278,23.176283,32.613685,21.476426,23.055095,30.136447,27.68135,29.091142
4/30/2008,35.565127,71.470834,23.106815,32.84402,21.095292,22.661692,29.941245,27.532666,28.082148
5/1/2008,35.312949,69.905906,23.897015,33.057292,21.981649,23.071488,30.294111,28.022448,29.69832
5/2/2008,35.674401,71.226042,24.062,33.185257,21.972787,23.038705,30.797137,28.031193,29.635816
5/5/2008,36.481364,72.25767,23.645192,33.099946,21.875287,22.956745,30.354175,27.952478,29.305439
5/6/2008,36.775567,74.172297,23.897015,33.227911,22.141193,23.104272,30.346665,27.900002,29.430446
5/7/2008,36.36368,72.79097,23.037347,32.716055,21.751197,22.882982,29.88869,27.655113,28.876841
5/8/2008,36.985713,74.250984,22.568437,32.826957,21.786651,22.948549,29.963767,27.550159,28.921486
5/9/2008,36.523393,74.111099,22.568437,32.622217,21.715742,22.817415,30.06137,27.52392,28.751833
5/12/2008,37.271512,73.700202,22.837625,33.1426,22.070285,23.071488,30.354175,27.733826,29.341156
5/13/2008,37.481658,74.906679,22.629221,33.364406,22.070285,22.989528,30.309127,27.471444,29.448305
5/14/2008,37.691805,74.049901,22.785525,33.39853,22.114604,23.079684,30.421745,27.698842,29.778682
5/15/2008,38.120501,75.029075,23.011296,33.594741,22.540054,23.358345,30.391713,27.620127,30.064415
5/16/2008,38.59123,77.76551,22.915777,33.50943,22.486874,23.350149,30.616948,27.725081,29.859045
5/19/2008,38.49036,78.246356,22.698689,33.884792,22.602099,23.481283,30.96231,27.900002,29.867976
5/20/2008,38.692099,79.024448,22.168997,33.347344,22.247557,23.128859,31.172529,27.821287,29.40366
5/21/2008,37.557311,77.852941,21.604567,32.784303,21.662561,22.891178,31.014865,27.576398,28.77862
5/22/2008,37.389194,76.716399,21.726138,32.707525,21.742334,23.137055,31.195052,27.873765,28.653612
5/23/2008,36.876437,75.413752,21.404847,32.238325,21.698015,23.014116,30.714551,27.418968,28.305376
5/27/2008,36.708319,74.924162,21.517734,32.57956,22.052557,23.079684,30.872214,27.532666,28.519675
5/28/2008,37.624556,76.506579,21.396163,32.801366,22.176648,23.112468,30.89474,27.506429,28.519675
5/29/2008,37.372382,74.417095,21.778238,32.929327,22.336193,23.202622,31.225084,28.101163,29.073283
5/30/2008,37.41441,75.186443,21.500366,33.134071,22.469146,23.350149,31.014865,28.057433,28.850054
6/2/2008,37.128611,75.632318,21.179076,32.852549,22.150057,23.145251,30.789628,27.725081,28.56432
6/3/2008,37.170643,74.006192,21.109608,32.74165,22.025968,23.268189,30.519348,27.908748,28.600036
6/4/2008,37.01093,72.904621,20.979355,32.613685,22.070285,23.251799,30.88723,27.917494,28.769692
6/5/2008,38.254995,76.707655,21.396163,32.852549,22.522327,23.489479,31.255116,28.162385,29.144714
6/6/2008,37.128611,75.203925,20.258624,31.572912,21.91074,22.90757,30.436761,27.48019,27.912494
6/9/2008,37.691805,77.415811,19.980752,31.897088,21.866423,22.989528,30.909753,27.331507,27.894635
6/10/2008,37.212672,75.509922,20.041536,31.709406,21.768923,23.030509,30.879724,27.069125,28.001785
6/11/2008,36.548609,75.973279,19.459741,31.112245,21.210519,22.90757,30.849692,26.797995,27.412462
6/12/2008,36.531797,74.819255,19.989436,31.223145,21.449836,23.063292,30.722057,26.570597,27.635691
6/13/2008,37.43963,75.710998,20.302041,31.581445,21.680287,23.046901,30.999849,26.99041,28.323233
6/16/2008,37.406006,75.982023,20.493079,31.410826,21.73347,22.801023,31.029881,27.07787,28.233943
6/17/2008,37.607747,77.240955,19.893917,31.34258,21.644834,22.727259,31.202561,27.007901,27.948209
6/18/2008,37.355569,77.538207,19.563944,30.890439,21.414381,22.473187,31.082436,26.70179,27.3321
6/19/2008,37.422818,75.676027,19.772348,31.291393,21.494153,22.54695,31.119974,26.736773,27.680336
6/20/2008,36.665357,75.165861,19.430691,30.769427,21.111043,22.290948,30.760706,26.360693,26.86663
6/23/2008,36.901801,78.137432,18.817459,30.829423,20.915489,22.208633,31.131318,26.554004,26.400631
6/24/2008,36.200919,76.656027,19.03647,30.460875,20.888822,22.282716,30.87416,26.650661,26.50817
6/25/2008,36.310696,76.366764,18.992669,30.238031,21.0666,22.78484,31.237207,26.949415,26.705322
6/26/2008,35.415594,75.814521,18.309352,29.740922,20.6666,22.093392,30.306898,26.404627,26.078017
6/27/2008,35.381819,76.480716,18.020257,28.883835,20.391046,21.862909,30.049739,26.580365,25.638903
6/30/2008,35.238264,77.5589,17.748684,29.14953,20.364379,22.019308,30.783399,26.870333,25.522402
7/1/2008,34.588049,77.883226,17.801246,29.132391,20.222157,21.994613,30.942231,26.870333,25.199789
7/2/2008,33.110288,75.534019,17.529672,28.24102,19.955492,21.96992,30.859032,26.685809,24.921981
7/3/2008,33.312953,74.420778,17.468349,28.635279,19.866603,21.953456,30.541367,26.800038,25.137057
7/7/2008,33.481841,72.55368,16.890159,28.600995,20.088825,22.175707,30.238827,26.624299,24.850288
7/8/2008,33.127177,71.352784,17.985216,29.260952,20.293268,22.463811,30.397659,27.327252,25.495519
7/9/2008,33.186287,69.994098,16.960243,28.446719,19.688825,22.24156,30.760706,27.459055,24.957827
7/10/2008,33.312953,72.141698,16.837596,28.883835,19.937714,22.406189,30.836343,27.608433,24.518713
7/11/2008,33.287618,71.703413,16.364532,28.361011,19.751047,22.167476,30.601874,27.081218,24.007907
7/14/2008,33.659172,72.176755,15.523527,28.489576,19.599936,22.183939,30.390097,27.265744,23.882445
7/15/2008,33.329842,69.135063,15.041703,27.923898,19.555493,22.142781,30.17832,27.397547,23.882445
7/16/2008,33.456506,67.355621,17.012805,28.566714,19.839936,22.422652,29.580804,27.590858,24.841327
7/17/2008,33.667614,66.251148,17.748684,29.355232,20.044379,22.463811,29.111868,27.863252,24.957827
7/18/2008,33.439617,67.40822,18.107862,29.398086,20.266601,22.08516,29.14212,27.854466,25.728517
7/21/2008,34.132053,69.424326,18.177946,29.423801,19.866603,22.035772,29.656438,27.362399,25.271481
7/22/2008,34.18272,67.11895,19.702265,29.783776,19.759936,22.422652,29.558114,27.740236,25.943595
7/23/2008,33.75206,64.682087,19.675983,30.01519,20.11549,22.579052,28.839582,27.863252,26.445439
7/24/2008,32.899179,64.524304,18.353156,29.269525,19.599936,22.439116,28.7942,27.836892,25.880863
7/25/2008,32.949846,64.699615,18.283072,29.543793,19.875492,22.315643,28.446281,28.003844,25.477595
7/28/2008,32.907625,64.953821,17.424546,28.866693,19.457715,22.126317,28.514352,27.775384,24.877174
7/29/2008,33.55784,64.182442,18.83498,29.955194,19.848825,22.644904,28.552169,28.056564,25.764364
7/30/2008,34.351608,68.004287,19.124075,30.3066,19.982158,22.908312,29.111868,28.047777,25.737479
7/31/2008,34.098278,65.216795,18.948865,29.380944,19.866603,22.554356,28.801766,28.074139,25.567211
8/1/2008,33.481841,65.208027,18.948865,29.355232,19.644382,22.5132,27.977345,27.863252,25.316288
8/4/2008,32.029412,62.140033,18.791178,29.226668,19.742158,22.718987,27.674804,28.100498,25.504479
8/5/2008,32.400962,62.604614,19.746068,30.040901,20.11549,23.1141,27.901709,29.014336,26.642592
8/6/2008,32.721848,64.033427,19.544577,30.615151,20.399935,23.361045,28.052979,29.128567,26.50817
8/7/2008,32.620517,63.288337,18.580926,29.586646,20.364379,22.908312,28.030289,28.77709,25.988402
8/8/2008,32.485408,62.218928,19.220441,30.606579,20.755489,23.38574,28.113485,29.277943,27.22509
8/11/2008,32.527629,62.192625,19.544577,30.683717,20.888822,23.591528,28.423591,29.304302,28.058512
8/12/2008,32.797848,62.227689,18.554646,30.383737,20.933265,23.756159,28.090796,29.242794,27.69109
8/13/2008,33.507173,64.427881,18.020257,30.272315,20.853266,23.517444,28.090796,29.260369,27.243014
8/14/2008,33.439617,63.244513,18.580926,30.383737,21.013265,23.624455,27.848764,29.242794,27.655245
8/15/2008,33.228508,62.061145,18.712334,30.555156,21.093265,23.854936,27.947091,29.532764,27.977858
8/18/2008,32.924514,61.272231,17.993977,30.212319,20.8266,23.756159,27.984907,29.286732,27.502899
8/19/2008,32.721848,63.472423,17.468349,29.835202,20.462157,23.435129,28.136178,29.154927,26.992092
8/20/2008,33.296064,65.304451,17.827528,29.595216,20.506601,23.44336,28.242066,28.970403,26.660515
8/21/2008,33.583172,66.943639,17.50339,29.663784,20.426601,23.188184,28.514352,28.785875,26.875592
8/22/2008,33.566283,65.409641,18.169185,30.246604,20.711044,23.607991,28.627803,29.269157,27.502899
8/25/2008,32.840069,64.559368,17.529672,29.775206,20.444379,23.229341,28.325265,28.794664,26.732208
8/26/2008,33.017399,65.874222,17.66984,29.766634,20.364379,23.138795,28.635368,28.759516,26.938322
8/27/2008,33.321396,66.917336,18.011497,29.852344,20.559933,23.245804,28.839582,28.803449,27.018976
8/28/2008,33.794281,65.742736,18.738615,30.520871,20.684378,23.393972,28.884961,28.970403,27.646283
8/29/2008,33.566283,65.435937,18.764896,30.186608,20.222157,23.163489,28.484098,28.654074,27.332629
9/2/2008,32.721848,61.842003,19.027709,30.195177,20.106603,23.418667,28.136178,28.601351,27.870321
9/3/2008,32.552961,61.605325,19.325565,29.972336,19.839936,23.245804,27.689932,28.768304,28.013705
9/4/2008,31.396086,60.220343,18.379436,28.943831,19.128828,23.097636,27.342012,28.135647,27.081706
9/5/2008,31.429864,59.974905,19.045231,28.935258,19.128828,23.311656,26.767185,27.986269,27.135477
9/8/2008,31.370754,59.562916,19.868714,29.398086,19.359938,23.805547,27.440335,28.451976,28.363204
9/9/2008,30.374321,55.44304,18.598447,28.53243,19.022161,23.682075,26.578098,28.20594,27.825512
9/10/2008,30.636093,57.625697,18.370675,28.652421,18.933272,23.846704,26.873074,28.091711,27.538744
9/11/2008,31.159645,58.449675,18.791178,29.312379,19.244382,23.945483,27.084853,28.20594,27.959936
9/12/2008,32.156079,60.421957,18.528364,29.235241,19.333271,23.994872,27.591606,28.46955,27.959936
9/15/2008,30.82187,55.79367,16.72371,28.061032,18.399942,23.706769,26.631042,27.678728,27.018976
9/16/2008,31.159645,58.151638,17.976456,28.14674,18.746607,23.706769,26.230178,27.634794,27.198207
9/17/2008,30.576983,56.933206,16.250645,27.195373,17.70661,22.858923,24.959512,27.195449,26.122824
9/18/2008,30.56854,58.633754,17.529672,27.75248,18.462163,23.007091,25.874693,27.546924,26.794938
9/19/2008,32.51629,62.656996,19.793847,28.533246,18.596845,22.956538,26.706409,27.848803,27.159159
9/22/2008,32.10007,61.557751,18.175315,27.774886,18.115199,22.832223,26.042564,27.186787,26.044013
9/23/2008,31.352568,59.526347,18.122249,27.163029,18.10628,22.525584,25.592371,26.542426,25.675296
9/24/2008,30.732482,59.702224,17.918827,27.102706,18.150877,22.484146,25.828911,26.789579,25.585367
9/25/2008,30.64754,61.162025,18.414115,27.318149,18.463055,23.039412,26.34015,27.275057,26.044013
9/26/2008,29.934016,59.535136,18.918248,27.206117,18.552247,22.956538,26.347779,27.222096,26.304814
9/29/2008,27.776456,52.455999,16.424117,26.284022,16.946765,22.094631,24.966678,26.613041,24.551159
9/30/2008,28.37106,55.665794,17.591582,26.542553,17.70491,22.873662,25.355827,26.524772,25.090745
10/1/2008,27.903869,54.751221,18.281449,25.913461,17.544361,23.039412,25.249002,26.70131,25.090745
10/2/2008,25.899208,51.629364,17.370471,24.362273,16.857571,22.749349,24.882743,26.745443,24.182442
10/3/2008,25.644379,51.013786,16.609851,23.974475,16.616748,22.567022,24.508852,26.171697,23.337092
10/6/2008,24.378724,48.27007,15.743095,23.345383,15.698056,21.912305,23.310879,25.191914,22.680594
10/7/2008,23.121563,45.623088,14.080342,22.569789,14.895315,21.21615,22.357079,24.582859,21.223713
10/8/2008,23.869064,46.484896,13.514298,22.225081,14.761523,20.63602,21.967929,24.141515,20.81003
10/9/2008,22.340084,39.792689,12.108032,20.958276,14.27096,19.392887,20.487631,22.28787,19.488045
10/10/2008,21.813437,38.165807,13.355098,20.286095,14.181766,19.558639,19.655917,21.308086,19.901727
10/13/2008,24.87989,44.453489,14.398742,22.457758,15.840766,20.47027,22.028973,23.876708,20.684127
10/14/2008,24.157872,44.506254,15.327407,22.44914,15.305604,20.511707,21.845842,24.362187,20.81003
10/15/2008,21.159373,38.077865,13.664653,20.337801,14.155008,19.807265,20.220566,21.978929,18.390888
10/16/2008,21.303777,39.528871,13.974209,20.751451,14.895315,19.997878,20.808108,23.126424,19.604955
10/17/2008,21.872897,40.399471,13.576209,20.30333,14.752606,20.147054,20.914933,23.038155,20.000651
10/20/2008,22.977159,45.104244,14.248387,21.311602,15.341283,20.312806,22.677556,23.964977,20.108569
10/21/2008,22.008806,43.055249,13.815009,21.122013,14.53854,20.122193,21.960299,23.894362,19.883742
10/22/2008,20.802611,38.869323,12.948254,20.148211,13.780395,19.807265,21.029389,23.302961,18.525784
10/23/2008,20.326929,40.935904,12.815587,20.199918,14.092573,19.890141,21.532995,22.764522,18.525784
10/24/2008,19.452013,38.385656,11.984211,19.036527,13.432541,18.895633,20.960715,22.68508,17.464598
10/27/2008,18.007978,35.932139,11.656967,18.304021,13.156041,18.414955,20.144262,21.714123,17.203797
10/28/2008,20.275964,41.410778,13.487765,20.182682,14.984507,19.682952,22.173949,23.082289,18.885507
10/29/2008,21.108408,42.325352,12.656388,20.26886,14.40475,19.301725,21.464321,22.923405,19.272211
10/30/2008,21.770964,44.277609,13.09861,21.001365,14.939911,20.113905,22.662296,23.461845,19.856762
10/31/2008,22.0173,45.200978,13.735409,21.6994,14.850717,19.989592,22.059493,23.479499,20.66614
11/3/2008,21.915368,43.802738,13.815009,21.328838,14.850717,20.296231,22.288405,23.656036,20.072596
11/4/2008,22.943182,46.6256,14.593319,22.259551,15.475072,20.594583,22.708078,23.964977,20.86399
11/5/2008,21.983322,44.541431,13.257809,21.328838,14.53854,20.22993,22.288405,23.611902,19.712872
11/6/2008,20.785622,41.859269,12.346832,20.329183,13.735799,20.014454,21.243041,23.038155,18.669673
11/7/2008,21.125397,43.837911,12.576788,20.536008,14.12825,20.105617,22.173949,23.329442,18.993425
11/10/2008,21.133889,43.98741,12.205322,20.544626,13.976621,20.16363,21.639822,23.161731,18.552762
11/11/2008,20.292951,42.721081,11.780788,20.087887,13.673363,19.707815,21.639822,22.746868,17.905259
11/12/2008,19.001814,39.22108,11.055545,19.131322,13.03117,19.285149,20.922564,22.243736,16.817095
11/13/2008,20.547782,43.829119,11.860388,20.156828,13.842831,20.055892,22.509687,23.435364,18.130087
11/14/2008,19.299115,42.008768,11.258966,19.303675,13.209558,19.459187,21.975558,22.54385,17.248764
11/17/2008,18.899882,41.138164,10.542568,18.915879,12.834945,19.202273,21.937407,22.155467,16.754142
11/18/2008,18.687523,42.290175,10.392212,18.933113,13.013332,19.334874,21.700865,22.305524,16.673206
11/19/2008,17.566272,40.100476,9.304347,17.709398,12.290864,18.83762,21.23541,21.405182,15.603027
11/20/2008,16.886725,35.140681,8.304926,17.235425,11.764622,18.182904,19.999284,20.796127,14.68573
11/21/2008,17.073601,39.062788,8.561414,17.74387,12.388977,19.053097,21.99845,20.822608,15.692958
11/24/2008,18.058943,41.885653,9.861546,18.631495,12.995493,19.293437,22.219733,21.237471,16.925012
11/25/2008,18.721502,42.553993,10.436434,18.898643,13.17388,19.401174,22.662296,21.378701,17.140846
11/26/2008,19.579427,44.937157,10.922879,19.493266,13.58417,19.649801,22.585992,21.714123,18.148074
11/28/2008,19.664371,44.216052,11.197056,19.915534,13.602009,19.948153,22.982773,21.996583,18.426859
12/1/2008,17.999483,39.511282,9.33088,18.278167,12.62088,18.845908,21.456692,20.866742,16.817095
12/2/2008,18.696018,40.847965,10.091501,19.122704,13.066847,19.119397,22.013711,21.405182,17.599494
12/3/2008,18.66204,40.874346,10.613323,19.450176,13.44146,19.35145,22.395231,21.917141,18.229012
12/4/2008,18.288291,38.042688,10.498345,19.06238,12.89738,19.102822,21.586409,21.502278,18.426859
12/5/2008,18.628063,38.834147,11.329723,19.527736,13.405783,19.641514,21.723755,22.234909,18.966445
12/8/2008,20.029627,40.557763,12.090344,20.036181,14.030137,19.75754,22.074755,22.411446,19.676899
12/9/2008,19.817269,40.962288,11.6039,19.682855,13.940944,19.376311,21.761908,22.058371,19.281204
12/10/2008,20.42886,43.081633,11.400478,20.001709,13.824992,19.368025,22.090016,21.996583,19.730859
12/11/2008,19.545451,42.879369,10.524878,19.139938,13.530654,19.152548,21.914515,22.128986,18.894501
12/12/2008,19.6219,42.457259,10.728301,19.191646,13.691202,19.17741,22.051863,22.173121,18.831549
12/15/2008,19.579427,42.211029,10.286079,19.183028,13.539573,19.160836,21.708496,22.128986,18.768598
12/16/2008,20.777128,43.521331,11.435856,20.130976,14.244202,19.608363,22.448644,23.002847,19.766831
12/17/2008,20.794117,43.239921,11.329723,20.139594,13.967702,19.508914,21.769539,22.861617,19.874749
12/18/2008,19.995651,40.72485,11.002478,19.43294,13.575251,19.575214,21.952668,23.029328,19.317176
12/19/2008,19.585541,40.662086,10.978241,19.647866,13.69272,19.416405,22.08325,23.169642,19.237435
12/22/2008,18.871933,39.451064,10.592253,19.343316,13.504411,19.466556,21.789632,23.00979,18.720933
12/23/2008,18.803151,39.539459,10.340911,19.282406,13.316103,19.307747,21.542372,23.018671,18.521582
12/24/2008,18.820345,39.389187,10.565323,19.404225,13.405773,19.474913,21.650549,22.938745,18.657503
12/26/2008,19.052483,39.919561,10.574299,19.55215,13.387839,19.49163,21.696909,22.956506,18.865916
12/29/2008,18.708576,40.794681,10.484535,19.186689,13.396806,19.449839,21.74327,22.920983,18.503459
12/30/2008,19.21584,41.784714,10.888477,19.900209,13.647884,19.759096,22.075523,23.365016,19.20119
12/31/2008,19.551149,42.226693,11.23856,20.378788,13.818258,19.951339,22.430958,23.578151,19.545524
1/2/2009,20.264758,44.330515,11.36423,21.127113,14.338349,20.235521,22.95638,24.057708,20.524159
1/5/2009,20.307747,45.373586,11.175724,20.961785,14.293513,20.319104,23.280907,23.942258,20.433544
1/6/2009,20.763424,45.868601,11.355253,21.422962,14.625295,20.018206,22.948655,23.551511,20.77788
1/7/2009,20.281953,43.923892,10.762805,20.465803,14.159007,19.817604,22.76321,23.338375,19.953289
1/8/2009,20.565677,44.489628,10.717923,20.665936,14.257645,19.558496,22.647308,23.471584,20.071087
1/9/2009,20.067011,42.995736,10.376817,20.21346,13.943798,19.224163,22.469591,23.222925,19.454909
1/12/2009,19.233036,41.298537,9.829251,19.769686,13.69272,19.232522,22.477318,22.920983,18.992775
1/13/2009,19.336207,42.332767,9.963899,19.43033,13.62995,19.349538,22.052344,23.116358,18.748118
1/14/2009,18.614001,40.308502,9.389403,18.70811,13.217464,18.923263,21.781905,22.787773,18.01414
1/15/2009,19.164254,40.812358,8.958532,18.88214,13.307136,19.006847,21.897807,22.947625,18.458152
1/16/2009,19.379196,41.139425,8.689238,18.986556,13.396806,19.182372,22.330508,23.142999,18.675626
1/20/2009,18.287289,38.947208,7.253,18.10771,12.849815,18.956697,21.944167,22.583518,17.579191
1/21/2009,18.932116,41.563724,8.321202,18.568887,13.468543,19.048639,22.191425,23.063073,18.113816
1/22/2009,18.639794,40.423417,7.809542,18.507977,13.163663,19.031922,22.183698,23.160761,17.88728
1/23/2009,18.923518,41.599083,8.06986,17.951084,13.351971,18.848038,22.23006,23.160761,17.832912
1/26/2009,18.699978,42.368126,7.926236,18.15992,13.513378,18.973414,22.76321,23.036432,17.959772
1/27/2009,18.837541,42.438841,8.204508,18.490574,13.594082,19.073713,22.871386,23.515987,17.905404
1/28/2009,19.370599,43.596828,9.254757,19.021363,13.979666,19.265954,23.018196,23.880094,18.666565
1/29/2009,18.846139,42.058742,8.527661,18.325246,13.567181,19.098789,22.848205,23.54263,17.914465
1/30/2009,18.106737,41.475326,8.294272,17.933682,13.163663,18.513705,22.392323,23.293971,17.470455
2/2/2009,17.848807,40.812358,8.294272,17.524713,13.369905,18.354896,22.515952,23.444942,17.307349
2/3/2009,18.192714,41.519527,8.141672,17.846667,13.638917,18.756097,22.616401,24.048827,17.796666
2/4/2009,18.416254,41.908468,8.051907,17.750951,13.62995,18.246239,22.786391,23.942258,17.407024
2/5/2009,18.906322,42.933859,8.177578,17.959785,13.845159,18.505346,22.948655,24.146515,17.733236
2/6/2009,19.47377,43.729423,8.787979,18.394858,14.320415,18.822964,23.095463,24.341889,18.240676
2/9/2009,19.404988,43.888536,8.88672,18.742917,14.356283,18.63908,22.964107,24.270844,18.186308
